record_type,task,event,mode,relay,param_start,param_end,lon0,lat0,lon1,lat1
cruise_state,Q3-003,6,direct,,0.4182625970945455,0.4252563203734003,109.26153538114251,23.006589882917893,109.26116649790754,23.00661296080597
cruise_state,Q3-003,6,direct,,0.4252563203734003,0.42574058238686446,109.26116649790754,23.00661296080597,109.26114095555606,23.006614558773762
cruise_state,Q3-003,6,direct,,0.42574058238686446,0.7120176493650812,109.26114095555606,23.006614558773762,109.24604130028601,23.007559215839375
cruise_state,Q3-003,6,direct,,0.7120176493650812,1.0,109.24604130028601,23.007559215839375,109.2308517,23.0085095
cruise_state,Q3-008,2,direct,,0.0,0.18037025539856374,109.2308517,23.0085095,109.22524793886825,23.008366015461828
cruise_state,Q3-008,2,direct,,0.18037025539856374,0.9523537212559675,109.22524793886825,23.008366015461828,109.20126387935265,23.00775190261474
cruise_state,Q3-008,2,direct,,0.9523537212559675,1.0,109.20126387935265,23.00775190261474,109.1997836,23.007714
cruise_state,Q3-008,6,direct,,0.0,0.6997006951763014,109.1997836,23.007714,109.2215219711678,23.00827061190301
cruise_state,Q3-008,6,direct,,0.6997006951763014,0.8196297446014373,109.2215219711678,23.00827061190301,109.22524793886825,23.008366015461828
cruise_state,Q3-008,6,direct,,0.8196297446014373,1.0,109.22524793886825,23.008366015461828,109.2308517,23.0085095
cruise_state,Q3-010,2,direct,,0.0,1.0,109.2308517,23.0085095,109.2432319,23.0335927
cruise_state,Q3-010,6,direct,,0.0,0.351848066541064,109.2432319,23.0335927,109.23887595056661,23.024767224577335
cruise_state,Q3-010,6,direct,,0.351848066541064,0.41733831287943174,109.23887595056661,23.024767224577335,109.2380651682189,23.023124519630382
cruise_state,Q3-010,6,direct,,0.41733831287943174,1.0,109.2380651682189,23.023124519630382,109.2308517,23.0085095
cruise_state,Q3-011,2,direct,,0.0,1.0,109.2308517,23.0085095,109.2432319,23.0335927
cruise_state,Q3-011,6,direct,,0.0,0.351848066541064,109.2432319,23.0335927,109.23887595056661,23.024767224577335
cruise_state,Q3-011,6,direct,,0.351848066541064,0.41733831287943174,109.23887595056661,23.024767224577335,109.2380651682189,23.023124519630382
cruise_state,Q3-011,6,direct,,0.41733831287943174,1.0,109.2380651682189,23.023124519630382,109.2308517,23.0085095
cruise_state,Q3-G3-1,2,direct,,0.0,0.28299797877083777,109.2308517,23.0085095,109.23869080061155,23.026003755852464
cruise_state,Q3-G3-1,2,direct,,0.28299797877083777,0.3042657337099832,109.23869080061155,23.026003755852464,109.23927992167691,23.027318477420188
cruise_state,Q3-G3-1,2,direct,,0.3042657337099832,0.3102232533340152,109.23927992167691,23.027318477420188,109.23944494616201,23.0276867569853
cruise_state,Q3-G3-1,2,direct,,0.3102232533340152,0.5327442695350969,109.23944494616201,23.0276867569853,109.24560882281497,23.04144247215641
cruise_state,Q3-G3-1,2,direct,,0.5327442695350969,0.5333589902400429,109.24560882281497,23.04144247215641,109.24562585070144,23.04148047271506
cruise_state,Q3-G3-1,2,relay,R-001,0.5333589902400429,0.5597359470434651,109.24562585070144,23.04148047271506,109.2463564976803,23.043111032879953
cruise_state,Q3-G3-1,2,relay,R-004,0.5597359470434651,1.0,109.2463564976803,23.043111032879953,109.2585519,23.0703271
cruise_state,Q3-G3-1,6,relay,R-004,0.0,0.11513247477653357,109.2585519,23.0703271,109.2553627074222,23.063209886727254
cruise_state,Q3-G3-1,6,relay,R-004,0.11513247477653357,0.4402640529565347,109.2553627074222,23.063209886727254,109.2463564976803,23.043111032879953
cruise_state,Q3-G3-1,6,relay,R-004,0.4402640529565347,0.46664100975995715,109.2463564976803,23.043111032879953,109.24562585070144,23.04148047271506
cruise_state,Q3-G3-1,6,direct,,0.46664100975995715,0.46725573046490265,109.24562585070144,23.04148047271506,109.24560882281497,23.04144247215641
cruise_state,Q3-G3-1,6,direct,,0.46725573046490265,0.6897767466659848,109.24560882281497,23.04144247215641,109.23944494616201,23.0276867569853
cruise_state,Q3-G3-1,6,direct,,0.6897767466659848,0.6957342662900167,109.23944494616201,23.0276867569853,109.23927992167691,23.027318477420188
cruise_state,Q3-G3-1,6,direct,,0.6957342662900167,1.0,109.23927992167691,23.027318477420188,109.2308517,23.0085095
cruise_state,Q3-H2-2,2,direct,,0.0,0.48692224984524113,109.2308517,23.0085095,109.25058773001518,23.01950357140258
cruise_state,Q3-H2-2,2,direct,,0.48692224984524113,0.49925862718313385,109.25058773001518,23.01950357140258,109.25108775052871,23.01978211076558
cruise_state,Q3-H2-2,2,direct,,0.49925862718313385,0.5984184641211131,109.25108775052871,23.01978211076558,109.25510691687145,23.022021010975852
cruise_state,Q3-H2-2,2,direct,,0.5984184641211131,0.8132185965082803,109.25510691687145,23.022021010975852,109.2638132387974,23.02687091872498
cruise_state,Q3-H2-2,2,direct,,0.8132185965082803,0.8141591952379926,109.2638132387974,23.02687091872498,109.26385136333323,23.026892156221518
cruise_state,Q3-H2-2,2,relay,R-001,0.8141591952379926,0.8787398178266851,109.26385136333323,23.026892156221518,109.26646895804411,23.028350302724764
cruise_state,Q3-H2-2,2,relay,R-001,0.8787398178266851,0.9367687637113052,109.26646895804411,23.028350302724764,109.26882099888451,23.02966052088521
cruise_state,Q3-H2-2,2,relay,R-001,0.9367687637113052,1.0,109.26882099888451,23.02966052088521,109.2713839,23.0310882
cruise_state,Q3-H2-2,6,relay,R-001,0.0,0.12126018217331418,109.2713839,23.0310882,109.26646895804411,23.028350302724764
cruise_state,Q3-H2-2,6,relay,R-001,0.12126018217331418,0.18584080476200737,109.26646895804411,23.028350302724764,109.26385136333323,23.026892156221518
cruise_state,Q3-H2-2,6,direct,,0.18584080476200737,0.1867814034917202,109.26385136333323,23.026892156221518,109.2638132387974,23.02687091872498
cruise_state,Q3-H2-2,6,direct,,0.1867814034917202,0.5007413728168661,109.2638132387974,23.02687091872498,109.25108775052871,23.01978211076558
cruise_state,Q3-H2-2,6,direct,,0.5007413728168661,0.5130777501547586,109.25108775052871,23.01978211076558,109.25058773001518,23.01950357140258
cruise_state,Q3-H2-2,6,direct,,0.5130777501547586,1.0,109.25058773001518,23.01950357140258,109.2308517,23.0085095
cruise_state,Q3-012,2,direct,,0.0,1.0,109.2308517,23.0085095,109.2432319,23.0335927
cruise_state,Q3-012,6,direct,,0.0,1.0,109.2432319,23.0335927,109.2308517,23.0085095
cruise_state,Q3-013,2,direct,,0.0,0.3002993048236993,109.2308517,23.0085095,109.2215219711678,23.00827061190301
cruise_state,Q3-013,2,direct,,0.3002993048236993,1.0,109.2215219711678,23.00827061190301,109.1997836,23.007714
cruise_state,Q3-013,6,direct,,0.0,0.6997006951763023,109.1997836,23.007714,109.2215219711678,23.00827061190301
cruise_state,Q3-013,6,direct,,0.6997006951763023,1.0,109.2215219711678,23.00827061190301,109.2308517,23.0085095
cruise_state,Q3-006,2,direct,,0.0,0.5112062601072165,109.2308517,23.0085095,109.2345935764621,23.043952401305127
cruise_state,Q3-006,2,direct,,0.5112062601072165,0.5117975222097678,109.2345935764621,23.043952401305127,109.23459790432332,23.043993394630096
cruise_state,Q3-006,2,direct,,0.5117975222097678,0.5288535009494169,109.23459790432332,23.043993394630096,109.2347227489709,23.045175918042474
cruise_state,Q3-006,2,direct,,0.5288535009494169,0.7063745810153566,109.2347227489709,23.045175918042474,109.23602215002066,23.0574837918135
cruise_state,Q3-006,2,direct,,0.7063745810153566,0.724025415848065,109.23602215002066,23.0574837918135,109.23615134883639,23.058707557729036
cruise_state,Q3-006,2,relay,R-004,0.724025415848065,1.0,109.23615134883639,23.058707557729036,109.2381714,23.0778414
cruise_state,Q3-006,6,relay,R-004,0.0,0.14172060952010612,109.2381714,23.0778414,109.2371340476545,23.06801564087281
cruise_state,Q3-006,6,relay,R-004,0.14172060952010612,0.27597458415193504,109.2371340476545,23.06801564087281,109.23615134883639,23.058707557729036
cruise_state,Q3-006,6,direct,,0.27597458415193504,0.2936254189846434,109.23615134883639,23.058707557729036,109.23602215002066,23.0574837918135
cruise_state,Q3-006,6,direct,,0.2936254189846434,0.4711464990505826,109.23602215002066,23.0574837918135,109.2347227489709,23.045175918042474
cruise_state,Q3-006,6,direct,,0.4711464990505826,0.4882024777902322,109.2347227489709,23.045175918042474,109.23459790432332,23.043993394630096
cruise_state,Q3-006,6,direct,,0.4882024777902322,0.4887937398927832,109.23459790432332,23.043993394630096,109.2345935764621,23.043952401305127
cruise_state,Q3-006,6,direct,,0.4887937398927832,1.0,109.2345935764621,23.043952401305127,109.2308517,23.0085095
cruise_state,Q3-014,2,direct,,0.0,0.3002993048236997,109.2308517,23.0085095,109.2215219711678,23.00827061190301
cruise_state,Q3-014,2,direct,,0.3002993048236997,1.0,109.2215219711678,23.00827061190301,109.1997836,23.007714
cruise_state,Q3-014,6,direct,,0.0,0.006667310841910495,109.1997836,23.007714,109.19999074067997,23.007719303845775
cruise_state,Q3-014,6,direct,,0.006667310841910495,0.10612536409979442,109.19999074067997,23.007719303845775,109.2030807134244,23.00779842272714
cruise_state,Q3-014,6,direct,,0.10612536409979442,0.43853692190949806,109.2030807134244,23.00779842272714,109.21340810894358,23.008062856121377
cruise_state,Q3-014,6,direct,,0.43853692190949806,0.6997006951763022,109.21340810894358,23.008062856121377,109.2215219711678,23.00827061190301
cruise_state,Q3-014,6,direct,,0.6997006951763022,0.8388578716770151,109.2215219711678,23.00827061190301,109.22584532024305,23.008381311436917
cruise_state,Q3-014,6,direct,,0.8388578716770151,1.0,109.22584532024305,23.008381311436917,109.2308517,23.0085095
cruise_state,Q3-007,2,direct,,0.0,1.0,109.2308517,23.0085095,109.2432319,23.0335927
cruise_state,Q3-007,6,direct,,0.0,1.0,109.2432319,23.0335927,109.2308517,23.0085095
cruise_state,Q3-G2-2,2,direct,,0.0,0.30426573370998333,109.2308517,23.0085095,109.23927992167691,23.027318477420188
cruise_state,Q3-G2-2,2,direct,,0.30426573370998333,0.3102232533340152,109.23927992167691,23.027318477420188,109.23944494616201,23.0276867569853
cruise_state,Q3-G2-2,2,direct,,0.3102232533340152,0.532744269535097,109.23944494616201,23.0276867569853,109.24560882281497,23.04144247215641
cruise_state,Q3-G2-2,2,direct,,0.532744269535097,0.5333589902400429,109.24560882281497,23.04144247215641,109.24562585070144,23.04148047271506
cruise_state,Q3-G2-2,2,relay,R-004,0.5333589902400429,0.5597359470434654,109.24562585070144,23.04148047271506,109.2463564976803,23.043111032879953
cruise_state,Q3-G2-2,2,relay,R-004,0.5597359470434654,0.6567894873410121,109.2463564976803,23.043111032879953,109.24904490015724,23.04911064981265
cruise_state,Q3-G2-2,2,relay,R-004,0.6567894873410121,0.7451572226363378,109.24904490015724,23.04911064981265,109.25149270409847,23.054573331126043
cruise_state,Q3-G2-2,2,relay,R-004,0.7451572226363378,1.0,109.25149270409847,23.054573331126043,109.2585519,23.0703271
cruise_state,Q3-G2-2,6,relay,R-004,0.0,0.2548427773636622,109.2585519,23.0703271,109.25149270409847,23.054573331126043
cruise_state,Q3-G2-2,6,relay,R-004,0.2548427773636622,0.44026405295653503,109.25149270409847,23.054573331126043,109.2463564976803,23.043111032879953
cruise_state,Q3-G2-2,6,relay,R-002,0.44026405295653503,0.46664100975995715,109.2463564976803,23.043111032879953,109.24562585070144,23.04148047271506
cruise_state,Q3-G2-2,6,direct,,0.46664100975995715,0.4672557304649029,109.24562585070144,23.04148047271506,109.24560882281497,23.04144247215641
cruise_state,Q3-G2-2,6,direct,,0.4672557304649029,0.6808314414394401,109.24560882281497,23.04144247215641,109.23969273290584,23.028239734285673
cruise_state,Q3-G2-2,6,direct,,0.6808314414394401,0.6897767466659848,109.23969273290584,23.028239734285673,109.23944494616201,23.0276867569853
cruise_state,Q3-G2-2,6,direct,,0.6897767466659848,0.6957342662900166,109.23944494616201,23.0276867569853,109.23927992167691,23.027318477420188
cruise_state,Q3-G2-2,6,direct,,0.6957342662900166,1.0,109.23927992167691,23.027318477420188,109.2308517,23.0085095
cruise_state,Q3-009,2,direct,,0.0,0.3046495388356113,109.2308517,23.0085095,109.21926508594927,23.014879447672467
cruise_state,Q3-009,2,direct,,0.3046495388356113,0.8402204304424837,109.21926508594927,23.014879447672467,109.19889593245715,23.026077753002163
cruise_state,Q3-009,2,direct,,0.8402204304424837,0.8428939657523686,109.19889593245715,23.026077753002163,109.19879425095812,23.02613365421931
cruise_state,Q3-009,2,direct,,0.8428939657523686,0.8677317760053064,109.19879425095812,23.02613365421931,109.1978496044559,23.026652990477672
cruise_state,Q3-009,2,direct,,0.8677317760053064,0.8686870009557739,109.1978496044559,23.026652990477672,109.19781327476744,23.026672963371684
cruise_state,Q3-009,2,direct,,0.8686870009557739,0.8687399259740616,109.19781327476744,23.026672963371684,109.19781126189139,23.026674069986182
cruise_state,Q3-009,2,relay,R-002,0.8687399259740616,0.9814540209352426,109.19781126189139,23.026674069986182,109.19352445180337,23.029030820269135
cruise_state,Q3-009,2,relay,R-002,0.9814540209352426,1.0,109.19352445180337,23.029030820269135,109.1928191,23.0294186
cruise_state,Q3-009,6,relay,R-002,0.0,0.0185459790647577,109.1928191,23.0294186,109.19352445180337,23.029030820269135
cruise_state,Q3-009,6,relay,R-002,0.0185459790647577,0.13126007402593848,109.19352445180337,23.029030820269135,109.19781126189139,23.026674069986182
cruise_state,Q3-009,6,direct,,0.13126007402593848,0.13226822399469343,109.19781126189139,23.026674069986182,109.1978496044559,23.026652990477672
cruise_state,Q3-009,6,direct,,0.13226822399469343,0.15710603424763134,109.1978496044559,23.026652990477672,109.19879425095812,23.02613365421931
cruise_state,Q3-009,6,direct,,0.15710603424763134,0.1597795695575163,109.19879425095812,23.02613365421931,109.19889593245715,23.026077753002163
cruise_state,Q3-009,6,direct,,0.1597795695575163,0.6953504611643879,109.19889593245715,23.026077753002163,109.21926508594927,23.014879447672467
cruise_state,Q3-009,6,direct,,0.6953504611643879,1.0,109.21926508594927,23.014879447672467,109.2308517,23.0085095
cruise_state,Q3-H1-2,2,direct,,0.0,0.30464953883561197,109.2308517,23.0085095,109.21926508594927,23.014879447672467
cruise_state,Q3-H1-2,2,direct,,0.30464953883561197,0.8402204304424842,109.21926508594927,23.014879447672467,109.19889593245715,23.026077753002163
cruise_state,Q3-H1-2,2,direct,,0.8402204304424842,0.8428939657523686,109.19889593245715,23.026077753002163,109.19879425095812,23.02613365421931
cruise_state,Q3-H1-2,2,direct,,0.8428939657523686,0.8677317760053064,109.19879425095812,23.02613365421931,109.1978496044559,23.026652990477672
cruise_state,Q3-H1-2,2,direct,,0.8677317760053064,0.8687399259740616,109.1978496044559,23.026652990477672,109.19781126189139,23.026674069986182
cruise_state,Q3-H1-2,2,relay,R-004,0.8687399259740616,0.9769286461722216,109.19781126189139,23.026674069986182,109.19369656357158,23.02893619875568
cruise_state,Q3-H1-2,2,relay,R-002,0.9769286461722216,0.9814540209352416,109.19369656357158,23.02893619875568,109.19352445180337,23.029030820269135
cruise_state,Q3-H1-2,2,relay,R-002,0.9814540209352416,1.0,109.19352445180337,23.029030820269135,109.1928191,23.0294186
cruise_state,Q3-H1-2,6,relay,R-002,0.0,0.018545979064758387,109.1928191,23.0294186,109.19352445180337,23.029030820269135
cruise_state,Q3-H1-2,6,relay,R-002,0.018545979064758387,0.13126007402593848,109.19352445180337,23.029030820269135,109.19781126189139,23.026674069986182
cruise_state,Q3-H1-2,6,direct,,0.13126007402593848,0.1322682239946936,109.19781126189139,23.026674069986182,109.1978496044559,23.026652990477672
cruise_state,Q3-H1-2,6,direct,,0.1322682239946936,0.15710603424763134,109.1978496044559,23.026652990477672,109.19879425095812,23.02613365421931
cruise_state,Q3-H1-2,6,direct,,0.15710603424763134,0.1597795695575148,109.19879425095812,23.02613365421931,109.19889593245715,23.026077753002163
cruise_state,Q3-H1-2,6,direct,,0.1597795695575148,0.695350461164388,109.19889593245715,23.026077753002163,109.21926508594927,23.014879447672467
cruise_state,Q3-H1-2,6,direct,,0.695350461164388,1.0,109.21926508594927,23.014879447672467,109.2308517,23.0085095
cruise_state,Q3-H2-1,2,direct,,0.0,0.06216336026962797,109.2308517,23.0085095,109.23337131775112,23.00991306786252
cruise_state,Q3-H2-1,2,direct,,0.06216336026962797,0.4869222498452415,109.23337131775112,23.00991306786252,109.25058773001518,23.01950357140258
cruise_state,Q3-H2-1,2,direct,,0.4869222498452415,0.49925862718313385,109.25058773001518,23.01950357140258,109.25108775052871,23.01978211076558
cruise_state,Q3-H2-1,2,direct,,0.49925862718313385,0.780617542275242,109.25108775052871,23.01978211076558,109.26249184634702,23.026134829301768
cruise_state,Q3-H2-1,2,direct,,0.780617542275242,0.8132185965082797,109.26249184634702,23.026134829301768,109.2638132387974,23.02687091872498
cruise_state,Q3-H2-1,2,direct,,0.8132185965082797,0.8141591952379926,109.2638132387974,23.02687091872498,109.26385136333323,23.026892156221518
cruise_state,Q3-H2-1,2,relay,R-004,0.8141591952379926,1.0,109.26385136333323,23.026892156221518,109.2713839,23.0310882
cruise_state,Q3-H2-1,6,relay,R-004,0.0,0.18584080476200737,109.2713839,23.0310882,109.26385136333323,23.026892156221518
cruise_state,Q3-H2-1,6,direct,,0.18584080476200737,0.18678140349172026,109.26385136333323,23.026892156221518,109.2638132387974,23.02687091872498
cruise_state,Q3-H2-1,6,direct,,0.18678140349172026,0.21938245772475787,109.2638132387974,23.02687091872498,109.26249184634702,23.026134829301768
cruise_state,Q3-H2-1,6,direct,,0.21938245772475787,0.5007413728168661,109.26249184634702,23.026134829301768,109.25108775052871,23.01978211076558
cruise_state,Q3-H2-1,6,direct,,0.5007413728168661,0.5130777501547586,109.25108775052871,23.01978211076558,109.25058773001518,23.01950357140258
cruise_state,Q3-H2-1,6,direct,,0.5130777501547586,0.7776011860085709,109.25058773001518,23.01950357140258,109.23986601320847,23.013530976101467
cruise_state,Q3-H2-1,6,direct,,0.7776011860085709,1.0,109.23986601320847,23.013530976101467,109.2308517,23.0085095
cruise_state,Q3-H1-1,2,direct,,0.0,0.3046495388356128,109.2308517,23.0085095,109.21926508594927,23.014879447672467
cruise_state,Q3-H1-1,2,direct,,0.3046495388356128,0.8402204304424846,109.21926508594927,23.014879447672467,109.19889593245715,23.026077753002163
cruise_state,Q3-H1-1,2,direct,,0.8402204304424846,0.8428939657523686,109.19889593245715,23.026077753002163,109.19879425095812,23.02613365421931
cruise_state,Q3-H1-1,2,direct,,0.8428939657523686,0.8677317760053065,109.19879425095812,23.02613365421931,109.1978496044559,23.026652990477672
cruise_state,Q3-H1-1,2,direct,,0.8677317760053065,0.8687399259740616,109.1978496044559,23.026652990477672,109.19781126189139,23.026674069986182
cruise_state,Q3-H1-1,2,relay,R-002,0.8687399259740616,0.9814540209352428,109.19781126189139,23.026674069986182,109.19352445180337,23.029030820269135
cruise_state,Q3-H1-1,2,relay,R-002,0.9814540209352428,1.0,109.19352445180337,23.029030820269135,109.1928191,23.0294186
cruise_state,Q3-H1-1,6,relay,R-002,0.0,0.018545979064757186,109.1928191,23.0294186,109.19352445180337,23.029030820269135
cruise_state,Q3-H1-1,6,relay,R-002,0.018545979064757186,0.11068138114089367,109.19352445180337,23.029030820269135,109.19702860069637,23.027104351933588
cruise_state,Q3-H1-1,6,relay,R-002,0.11068138114089367,0.13126007402593848,109.19702860069637,23.027104351933588,109.19781126189139,23.026674069986182
cruise_state,Q3-H1-1,6,direct,,0.13126007402593848,0.13226822399469382,109.19781126189139,23.026674069986182,109.1978496044559,23.026652990477672
cruise_state,Q3-H1-1,6,direct,,0.13226822399469382,0.15710603424763134,109.1978496044559,23.026652990477672,109.19879425095812,23.02613365421931
cruise_state,Q3-H1-1,6,direct,,0.15710603424763134,0.1597795695575151,109.19879425095812,23.02613365421931,109.19889593245715,23.026077753002163
cruise_state,Q3-H1-1,6,direct,,0.1597795695575151,0.6953504611643881,109.19889593245715,23.026077753002163,109.21926508594927,23.014879447672467
cruise_state,Q3-H1-1,6,direct,,0.6953504611643881,1.0,109.21926508594927,23.014879447672467,109.2308517,23.0085095
cruise_state,Q3-023,2,direct,,0.0,1.0,109.2308517,23.0085095,109.2203356,23.0319231
cruise_state,Q3-023,6,direct,,0.0,1.0,109.2203356,23.0319231,109.2308517,23.0085095
cruise_state,Q3-016,2,direct,,0.0,0.18941778781503116,109.2308517,23.0085095,109.21910895260397,23.0145257688348
cruise_state,Q3-016,2,direct,,0.18941778781503116,0.5212490574749238,109.21910895260397,23.0145257688348,109.19853743805581,23.025065360438614
cruise_state,Q3-016,2,direct,,0.5212490574749238,0.5226806508099382,109.19853743805581,23.025065360438614,109.19844868800175,23.025110830562962
cruise_state,Q3-016,2,direct,,0.5226806508099382,0.5410352816236226,109.19844868800175,23.025110830562962,109.19731081285455,23.025693808511402
cruise_state,Q3-016,2,direct,,0.5410352816236226,0.5416654460630277,109.19731081285455,23.025693808511402,109.19727174650332,23.02571382373131
cruise_state,Q3-016,2,relay,R-002,0.5416654460630277,0.733281902515147,109.19727174650332,23.02571382373131,109.18539269506367,23.031799926459495
cruise_state,Q3-016,2,relay,R-002,0.733281902515147,1.0,109.18539269506367,23.031799926459495,109.1688578,23.0402714
cruise_state,Q3-016,6,relay,R-002,0.0,0.14005141597964121,109.1688578,23.0402714,109.1775401334771,23.0358231009308
cruise_state,Q3-016,6,relay,R-002,0.14005141597964121,0.2667180974848522,109.1775401334771,23.0358231009308,109.18539269506367,23.031799926459495
cruise_state,Q3-016,6,relay,R-002,0.2667180974848522,0.4538787160397363,109.18539269506367,23.031799926459495,109.1969955117343,23.025855349609017
cruise_state,Q3-016,6,relay,R-002,0.4538787160397363,0.45833455393697226,109.1969955117343,23.025855349609017,109.19727174650332,23.02571382373131
cruise_state,Q3-016,6,direct,,0.45833455393697226,0.4589647183763768,109.19727174650332,23.02571382373131,109.19731081285455,23.025693808511402
cruise_state,Q3-016,6,direct,,0.4589647183763768,0.47731934919006175,109.19731081285455,23.025693808511402,109.19844868800175,23.025110830562962
cruise_state,Q3-016,6,direct,,0.47731934919006175,0.4787509425250777,109.19844868800175,23.025110830562962,109.19853743805581,23.025065360438614
cruise_state,Q3-016,6,direct,,0.4787509425250777,0.8105822121849666,109.19853743805581,23.025065360438614,109.21910895260397,23.0145257688348
cruise_state,Q3-016,6,direct,,0.8105822121849666,1.0,109.21910895260397,23.0145257688348,109.2308517,23.0085095
cruise_state,Q3-018,2,direct,,0.0,0.2643568035735229,109.2308517,23.0085095,109.22068107426044,23.019333668629358
