row,col,lon,lat,z_body_m,dist3d_m,line_of_sight,class
490,595,109.19805555555556,23.08861111111111,442.7886962890625,9491.143692850108,False,2
490,598,109.19888888888889,23.08861111111111,429.0855407714844,9460.800849652525,False,2
490,601,109.19972222222223,23.08861111111111,399.9564514160156,9430.728945668769,False,2
490,604,109.20055555555557,23.08861111111111,383.1986389160156,9401.729180001423,False,2
490,607,109.2013888888889,23.08861111111111,394.7596435546875,9374.151901318322,False,2
490,610,109.20222222222223,23.08861111111111,400.3890075683594,9347.12614513213,False,2
490,613,109.20305555555557,23.08861111111111,383.25531005859375,9320.20538293584,False,2
490,616,109.2038888888889,23.08861111111111,364.92120361328125,9293.995393018215,False,2
490,619,109.20472222222223,23.08861111111111,341.78155517578125,9268.433136346819,False,2
490,622,109.20555555555556,23.08861111111111,309.92388916015625,9243.490584319688,False,2
490,625,109.2063888888889,23.08861111111111,259.4804229736328,9219.138218676699,False,2
490,628,109.20722222222223,23.08861111111111,267.81382751464844,9196.371654308597,False,2
490,631,109.20805555555556,23.08861111111111,261.3511657714844,9174.156479000638,False,2
490,634,109.2088888888889,23.08861111111111,260.59271240234375,9152.75795156367,False,2
490,637,109.20972222222223,23.08861111111111,297.4514465332031,9132.647934384637,False,2
490,640,109.21055555555556,23.08861111111111,293.93096923828125,9112.706092973745,False,2
490,643,109.21138888888889,23.08861111111111,266.76438903808594,9093.184140484633,False,2
490,646,109.21222222222222,23.08861111111111,279.02232360839844,9074.990704169479,False,2
490,649,109.21305555555556,23.08861111111111,278.1742401123047,9057.384837803362,False,2
490,652,109.21388888888889,23.08861111111111,312.9264221191406,9041.132605406745,False,2
490,655,109.21472222222222,23.08861111111111,318.16046142578125,9025.18780041335,False,2
490,658,109.21555555555557,23.08861111111111,333.20458984375,9010.224506808881,False,2
490,661,109.2163888888889,23.08861111111111,354.5134582519531,8996.214635266519,False,2
490,664,109.21722222222223,23.08861111111111,329.9898376464844,8981.998908360774,False,2
490,667,109.21805555555557,23.08861111111111,378.29412841796875,8970.218163743506,False,2
490,670,109.2188888888889,23.08861111111111,370.76031494140625,8957.932697112401,False,2
490,673,109.21972222222223,23.08861111111111,340.2717590332031,8945.928953086091,False,2
490,676,109.22055555555556,23.08861111111111,345.1717224121094,8935.542025105411,False,2
490,679,109.2213888888889,23.08861111111111,364.5487365722656,8926.303346089222,False,2
490,682,109.22222222222223,23.08861111111111,371.9918212890625,8917.60748878972,False,2
490,685,109.22305555555556,23.08861111111111,404.81439208984375,8910.4247578555,False,2
490,688,109.2238888888889,23.08861111111111,382.9936218261719,8902.565152562058,False,2
490,691,109.22472222222223,23.08861111111111,352.41064453125,8895.366653942536,False,2
490,694,109.22555555555556,23.08861111111111,346.74810791015625,8889.611716092651,False,2
490,697,109.22638888888889,23.08861111111111,328.0174255371094,8884.403308141447,False,2
490,700,109.22722222222222,23.08861111111111,300.59820556640625,8879.899418560635,False,2
490,703,109.22805555555556,23.08861111111111,290.0247802734375,8876.55433267246,False,2
490,706,109.22888888888889,23.08861111111111,282.4637145996094,8874.088290776117,False,2
490,709,109.22972222222222,23.08861111111111,294.2555847167969,8872.749186674448,False,2
490,712,109.23055555555555,23.08861111111111,316.88580322265625,8872.448246303173,False,2
490,715,109.2313888888889,23.08861111111111,304.5411071777344,8872.340403631128,False,2
490,718,109.23222222222223,23.08861111111111,286.0946960449219,8872.975028432067,False,2
490,721,109.23305555555557,23.08861111111111,267.1498565673828,8874.463662125909,False,2
490,724,109.2338888888889,23.08861111111111,245.1557159423828,8876.780694497029,False,2
490,727,109.23472222222223,23.08861111111111,274.2907409667969,8880.555194208435,False,2
490,730,109.23555555555556,23.08861111111111,290.2331237792969,8885.023640582463,False,2
490,733,109.2363888888889,23.08861111111111,303.985107421875,8890.300619123092,False,2
490,736,109.23722222222223,23.08861111111111,339.82025146484375,8896.865600672949,False,2
490,739,109.23805555555556,23.08861111111111,321.47637939453125,8903.16738121208,False,2
490,742,109.2388888888889,23.08861111111111,321.9173889160156,8910.669074175361,False,2
490,745,109.23972222222223,23.08861111111111,349.49139404296875,8919.55539705808,False,2
490,748,109.24055555555556,23.08861111111111,379.14215087890625,8929.388996336073,False,2
490,751,109.24138888888889,23.08861111111111,359.201416015625,8938.815664978194,False,2
490,754,109.24222222222222,23.08861111111111,319.0215148925781,8948.682057730022,False,2
490,757,109.24305555555556,23.08861111111111,312.7393493652344,8960.09268711528,False,2
490,760,109.24388888888889,23.08861111111111,342.93450927734375,8973.02622057056,False,2
490,763,109.24472222222222,23.08861111111111,359.99835205078125,8986.534943952882,False,2
490,766,109.24555555555555,23.08861111111111,384.0746154785156,9001.048046489173,False,2
490,769,109.24638888888889,23.08861111111111,393.57806396484375,9016.002377276573,False,2
490,772,109.24722222222223,23.08861111111111,368.46331787109375,9030.837489191481,False,2
490,775,109.24805555555557,23.08861111111111,323.2911376953125,9046.113233364094,False,2
490,778,109.2488888888889,23.08861111111111,311.39520263671875,9062.933750872597,False,2
490,781,109.24972222222223,23.08861111111111,325.4142761230469,9081.01264661609,False,2
490,784,109.25055555555556,23.08861111111111,311.80767822265625,9099.339125751472,False,2
490,787,109.2513888888889,23.08861111111111,349.3962097167969,9119.438142139192,False,2
490,790,109.25222222222223,23.08861111111111,351.46417236328125,9139.585142539536,False,2
490,793,109.25305555555556,23.08861111111111,309.35162353515625,9159.598826382964,False,2
490,796,109.2538888888889,23.08861111111111,318.80487060546875,9181.373293974932,False,2
490,799,109.25472222222223,23.08861111111111,284.56695556640625,9203.145501641073,False,2
490,802,109.25555555555556,23.08861111111111,296.0218200683594,9226.405930698598,False,2
490,805,109.25638888888889,23.08861111111111,293.1949462890625,9250.17539782796,False,2
490,808,109.25722222222223,23.08861111111111,318.35467529296875,9275.144462780188,False,2
490,811,109.25805555555556,23.08861111111111,316.1567077636719,9300.36352656617,False,2
490,814,109.25888888888889,23.08861111111111,343.37152099609375,9326.868192767728,False,2
490,817,109.25972222222222,23.08861111111111,340.99462890625,9353.498876491703,False,2
490,820,109.26055555555556,23.08861111111111,333.4248352050781,9380.72834122203,False,2
490,823,109.26138888888889,23.08861111111111,344.4854736328125,9409.03202774049,False,2
490,826,109.26222222222222,23.08861111111111,367.03924560546875,9438.297206630436,False,2
490,829,109.26305555555557,23.08861111111111,387.8879089355469,9468.253089553413,False,2
490,832,109.2638888888889,23.08861111111111,366.3729248046875,9497.858846344187,False,2
490,835,109.26472222222223,23.08861111111111,364.2566833496094,9528.608329421917,False,2
490,838,109.26555555555557,23.08861111111111,385.0697326660156,9560.564626129215,False,2
490,841,109.2663888888889,23.08861111111111,400.2608947753906,9593.070773665311,False,2
490,844,109.26722222222223,23.08861111111111,343.64947509765625,9624.51977726369,False,2
490,847,109.26805555555556,23.08861111111111,321.4894714355469,9657.512568476946,False,2
490,850,109.2688888888889,23.08861111111111,345.66632080078125,9692.032551453372,False,2
490,853,109.26972222222223,23.08861111111111,401.6949768066406,9728.019965411662,False,2
490,856,109.27055555555556,23.08861111111111,419.3711242675781,9763.801282518134,False,2
490,859,109.2713888888889,23.08861111111111,385.87298583984375,9798.851184810155,False,2
490,862,109.27222222222223,23.08861111111111,369.705810546875,9835.0083496411,False,2
490,865,109.27305555555556,23.08861111111111,337.66387939453125,9871.48063972081,False,2
490,868,109.27388888888889,23.08861111111111,373.306396484375,9909.968702218486,False,2
490,871,109.27472222222222,23.08861111111111,407.9609680175781,9949.143254209797,False,2
490,874,109.27555555555556,23.08861111111111,425.83721923828125,9988.533772437904,False,2
490,877,109.27638888888889,23.08861111111111,443.6494140625,10028.527317396884,False,2
490,880,109.27722222222222,23.08861111111111,468.0904846191406,10069.327100308303,False,2
490,883,109.27805555555555,23.08861111111111,457.3597717285156,10109.60474279115,False,2
490,886,109.2788888888889,23.08861111111111,460.80859375,10150.880413254556,False,2
490,889,109.27972222222223,23.08861111111111,470.4858093261719,10192.901487970545,False,2
490,892,109.28055555555557,23.08861111111111,519.61474609375,10236.82964280344,False,2
490,895,109.2813888888889,23.08861111111111,512.8503723144531,10279.377531984052,False,2
490,898,109.28222222222223,23.08861111111111,561.8922729492188,10324.549703665552,False,2
490,901,109.28305555555556,23.08861111111111,518.687255859375,10366.749885230407,False,2
490,904,109.2838888888889,23.08861111111111,480.3030090332031,10409.812356404413,False,2
490,907,109.28472222222223,23.08861111111111,466.39642333984375,10454.254131203796,False,2
490,910,109.28555555555556,23.08861111111111,420.46868896484375,10498.340577606734,False,2
490,913,109.2863888888889,23.08861111111111,374.54718017578125,10543.135134564727,False,2
490,916,109.28722222222223,23.08861111111111,354.3169250488281,10589.098765883886,False,2
490,919,109.28805555555556,23.08861111111111,346.654296875,10635.81613371311,False,2
490,922,109.28888888888889,23.08861111111111,344.24676513671875,10683.113270361093,False,2
490,925,109.28972222222222,23.08861111111111,376.2420959472656,10731.56014311361,False,2
490,928,109.29055555555556,23.08861111111111,380.3238525390625,10779.922781364081,False,2
490,931,109.29138888888889,23.08861111111111,357.2793273925781,10828.185956577518,False,2
490,934,109.29222222222222,23.08861111111111,346.80938720703125,10877.177715968824,False,2
490,937,109.29305555555555,23.08861111111111,319.3082275390625,10926.347029176266,False,2
490,940,109.29388888888889,23.08861111111111,322.72918701171875,10976.479460039249,False,2
490,943,109.29472222222223,23.08861111111111,334.5032043457031,11027.18523741442,False,2
490,946,109.29555555555557,23.08861111111111,333.7370300292969,11078.112560492951,False,2
490,949,109.2963888888889,23.08861111111111,366.2728576660156,11130.066851749958,False,2
493,448,109.15722222222223,23.087777777777777,372.8049621582031,11579.641880903853,False,2
493,451,109.15805555555556,23.087777777777777,374.1236267089844,11524.162082783836,False,2
493,454,109.1588888888889,23.087777777777777,394.35009765625,11469.441447967434,False,2
493,457,109.15972222222223,23.087777777777777,418.12353515625,11415.217175015867,False,2
493,460,109.16055555555556,23.087777777777777,434.44451904296875,11361.23570263974,False,2
493,463,109.1613888888889,23.087777777777777,454.3632507324219,11307.762520896913,False,2
493,466,109.16222222222223,23.087777777777777,460.9161071777344,11254.33909289904,False,2
493,469,109.16305555555556,23.087777777777777,473.6304016113281,11201.49385233755,False,2
493,472,109.16388888888889,23.087777777777777,487.6680603027344,11149.107524325942,False,2
493,475,109.16472222222222,23.087777777777777,492.9510192871094,11096.873504891391,False,2
493,478,109.16555555555556,23.087777777777777,497.5346984863281,11045.033600871739,False,2
493,481,109.16638888888889,23.087777777777777,518.5538024902344,10994.15716107486,False,2
493,484,109.16722222222222,23.087777777777777,538.5458068847656,10943.714743925644,False,2
493,487,109.16805555555557,23.087777777777777,529.7326049804688,10892.697107491882,False,2
493,490,109.1688888888889,23.087777777777777,538.9419860839844,10842.755077433872,False,2
493,493,109.16972222222223,23.087777777777777,566.350341796875,10793.95655448323,False,2
493,496,109.17055555555557,23.087777777777777,576.43701171875,10744.98043883918,False,2
493,499,109.1713888888889,23.087777777777777,565.201171875,10695.618366852981,False,2
493,502,109.17222222222223,23.087777777777777,539.4839477539062,10646.182043257702,False,2
493,505,109.17305555555556,23.087777777777777,551.7547607421875,10598.646456145018,False,2
493,508,109.1738888888889,23.087777777777777,579.8930053710938,10552.240656058451,False,2
493,511,109.17472222222223,23.087777777777777,558.5258178710938,10504.347297167371,False,2
493,514,109.17555555555556,23.087777777777777,576.9761962890625,10458.534847557172,False,2
493,517,109.1763888888889,23.087777777777777,589.6370239257812,10413.00709961179,False,2
493,520,109.17722222222223,23.087777777777777,592.4141235351562,10367.570168284135,False,2
493,523,109.17805555555556,23.087777777777777,602.3656005859375,10322.95451751806,False,2
493,526,109.17888888888889,23.087777777777777,581.4421997070312,10277.515588825756,False,2
493,529,109.17972222222222,23.087777777777777,514.2098388671875,10230.86729782417,False,2
493,532,109.18055555555556,23.087777777777777,431.98974609375,10184.736387603758,False,2
493,535,109.18138888888889,23.087777777777777,418.8951721191406,10141.395193402317,False,2
493,538,109.18222222222222,23.087777777777777,446.4668884277344,10099.728853970935,False,2
493,541,109.18305555555555,23.087777777777777,414.2706604003906,10056.929422563355,False,2
493,544,109.1838888888889,23.087777777777777,412.511962890625,10015.537913313721,False,2
493,547,109.18472222222223,23.087777777777777,426.95941162109375,9975.147194945082,False,2
493,550,109.18555555555557,23.087777777777777,438.17254638671875,9935.252793318641,False,2
493,553,109.1863888888889,23.087777777777777,449.96795654296875,9895.965557245354,False,2
493,556,109.18722222222223,23.087777777777777,482.15093994140625,9857.946898322496,False,2
493,559,109.18805555555556,23.087777777777777,482.2366943359375,9819.483807494815,False,2
493,562,109.1888888888889,23.087777777777777,498.021240234375,9782.165243167014,False,2
493,565,109.18972222222223,23.087777777777777,507.584228515625,9745.246510954043,False,2
493,568,109.19055555555556,23.087777777777777,513.8132019042969,9708.822246111575,False,2
493,571,109.1913888888889,23.087777777777777,528.3812866210938,9673.343941017149,False,2
493,574,109.19222222222223,23.087777777777777,569.7511596679688,9639.650552299421,False,2
493,577,109.19305555555556,23.087777777777777,600.9934692382812,9606.293665548426,False,2
493,580,109.19388888888889,23.087777777777777,544.9371948242188,9569.663757911161,False,2
493,583,109.19472222222223,23.087777777777777,539.0238647460938,9535.914326862616,False,2
493,586,109.19555555555556,23.087777777777777,517.9164428710938,9502.212643849107,False,2
493,589,109.19638888888889,23.087777777777777,494.4893493652344,9469.12359196928,False,2
493,592,109.19722222222222,23.087777777777777,488.45355224609375,9437.362034166075,False,2
493,595,109.19805555555556,23.087777777777777,479.86517333984375,9406.18253687,False,2
493,598,109.19888888888889,23.087777777777777,418.9468078613281,9374.025532282974,False,2
493,601,109.19972222222223,23.087777777777777,382.8835754394531,9343.528851479921,False,2
493,604,109.20055555555557,23.087777777777777,354.4180908203125,9314.021112769648,False,2
493,607,109.2013888888889,23.087777777777777,342.0189208984375,9285.61522999005,False,2
493,610,109.20222222222223,23.087777777777777,365.10235595703125,9258.692357872673,False,2
493,613,109.20305555555557,23.087777777777777,349.86993408203125,9231.62064391424,False,2
493,616,109.2038888888889,23.087777777777777,367.7552795410156,9206.019476140918,False,2
493,619,109.20472222222223,23.087777777777777,329.9511413574219,9179.902264527973,False,2
493,622,109.20555555555556,23.087777777777777,298.7975769042969,9154.771271027272,False,2
493,625,109.2063888888889,23.087777777777777,288.32952880859375,9130.771941701621,False,2
493,628,109.20722222222223,23.087777777777777,271.1478729248047,9107.4293082531,False,2
493,631,109.20805555555556,23.087777777777777,273.1803283691406,9085.107637304209,False,2
493,634,109.2088888888889,23.087777777777777,268.8511962890625,9063.449449445181,False,2
493,637,109.20972222222223,23.087777777777777,254.90652465820312,9042.42948501662,False,2
493,640,109.21055555555556,23.087777777777777,269.79852294921875,9022.535222693803,False,2
493,643,109.21138888888889,23.087777777777777,306.8958435058594,9003.797518575218,False,2
493,646,109.21222222222222,23.087777777777777,306.9510498046875,8985.253284122597,False,2
493,649,109.21305555555556,23.087777777777777,311.7159729003906,8967.569501653794,False,2
493,652,109.21388888888889,23.087777777777777,320.6874694824219,8950.749054546666,False,2
493,655,109.21472222222222,23.087777777777777,352.4465026855469,8935.215954249226,False,2
493,658,109.21555555555557,23.087777777777777,355.5063171386719,8919.87231582249,False,2
493,661,109.2163888888889,23.087777777777777,321.2972106933594,8904.518342039468,False,2
493,664,109.21722222222223,23.087777777777777,322.65167236328125,8890.719197423521,False,2
493,667,109.21805555555557,23.087777777777777,346.8524475097656,8878.2040360272,False,2
493,670,109.2188888888889,23.087777777777777,322.20709228515625,8865.464453825247,False,2
493,673,109.21972222222223,23.087777777777777,347.05767822265625,8854.575618856086,False,2
493,676,109.22055555555556,23.087777777777777,358.346435546875,8844.235019320131,False,2
493,679,109.2213888888889,23.087777777777777,352.0979919433594,8834.299720172992,False,2
493,682,109.22222222222223,23.087777777777777,379.6395568847656,8826.008011324071,False,2
493,685,109.22305555555556,23.087777777777777,392.5616760253906,8818.204111385601,False,2
493,688,109.2238888888889,23.087777777777777,381.35247802734375,8810.567611823655,False,2
493,691,109.22472222222223,23.087777777777777,387.652587890625,8804.227601522536,False,2
493,694,109.22555555555556,23.087777777777777,390.5619201660156,8798.622800233188,False,2
493,697,109.22638888888889,23.087777777777777,357.8768615722656,8792.922553724113,False,2
493,700,109.22722222222222,23.087777777777777,333.2344055175781,8788.3368047092,False,2
493,703,109.22805555555556,23.087777777777777,320.431884765625,8784.873461621886,False,2
493,706,109.22888888888889,23.087777777777777,309.5603332519531,8782.29386072255,False,2
493,709,109.22972222222222,23.087777777777777,312.01080322265625,8780.797377525774,False,2
493,712,109.23055555555555,23.087777777777777,293.7918395996094,8779.764337828277,False,2
493,715,109.2313888888889,23.087777777777777,281.7908477783203,8779.693070680203,False,2
493,718,109.23222222222223,23.087777777777777,292.8030700683594,8780.81958698141,False,2
493,721,109.23305555555557,23.087777777777777,249.59466552734375,8781.994334996443,False,2
493,724,109.2338888888889,23.087777777777777,265.10107421875,8784.80084286152,False,2
493,727,109.23472222222223,23.087777777777777,262.80909729003906,8788.213151764712,False,2
493,730,109.23555555555556,23.087777777777777,287.2229919433594,8792.838052784964,False,2
493,733,109.2363888888889,23.087777777777777,309.1719055175781,8798.312235578907,False,2
493,736,109.23722222222223,23.087777777777777,336.2953186035156,8804.776003652865,False,2
493,739,109.23805555555556,23.087777777777777,290.1500549316406,8810.657646332696,False,2
493,742,109.2388888888889,23.087777777777777,338.5119323730469,8819.143144279258,False,2
493,745,109.23972222222223,23.087777777777777,371.01116943359375,8828.296639089524,False,2
493,748,109.24055555555556,23.087777777777777,382.3140869140625,8837.797865042527,False,2
493,751,109.24138888888889,23.087777777777777,343.54840087890625,8846.878217455987,False,2
493,754,109.24222222222222,23.087777777777777,311.9466247558594,8857.07295992899,False,2
493,757,109.24305555555556,23.087777777777777,305.6729736328125,8868.60662055453,False,2
493,760,109.24388888888889,23.087777777777777,328.4961242675781,8881.496227262141,False,2
493,763,109.24472222222222,23.087777777777777,353.2803649902344,8895.291335867516,False,2
493,766,109.24555555555555,23.087777777777777,398.389404296875,8910.501843817672,False,2
493,769,109.24638888888889,23.087777777777777,409.44256591796875,8925.668432695586,False,2
493,772,109.24722222222223,23.087777777777777,368.0290832519531,8940.19234544106,False,2
493,775,109.24805555555557,23.087777777777777,338.5809020996094,8955.946229007946,False,2
493,778,109.2488888888889,23.087777777777777,317.03363037109375,8972.728174117472,False,2
493,781,109.24972222222223,23.087777777777777,294.02911376953125,8990.318430872592,False,2
493,784,109.25055555555556,23.087777777777777,307.8096923828125,9009.321909215048,False,2
493,787,109.2513888888889,23.087777777777777,365.03204345703125,9030.055860253005,False,2
493,790,109.25222222222223,23.087777777777777,367.0462341308594,9050.40410507207,False,2
493,793,109.25305555555556,23.087777777777777,316.97955322265625,9070.39028569947,False,2
493,796,109.2538888888889,23.087777777777777,287.92437744140625,9091.71086855975,False,2
493,799,109.25472222222223,23.087777777777777,272.0269470214844,9114.045024328847,False,2
493,802,109.25555555555556,23.087777777777777,264.9629669189453,9137.260125115185,False,2
493,805,109.25638888888889,23.087777777777777,282.2632751464844,9161.54399329565,False,2
493,808,109.25722222222223,23.087777777777777,347.9004211425781,9187.516908869107,False,2
493,811,109.25805555555556,23.087777777777777,366.10687255859375,9213.429903177212,False,2
493,814,109.25888888888889,23.087777777777777,388.0738220214844,9240.193042914963,False,2
493,817,109.25972222222222,23.087777777777777,406.23779296875,9267.611621353593,False,2
493,820,109.26055555555556,23.087777777777777,405.2264709472656,9295.218950380902,False,2
493,823,109.26138888888889,23.087777777777777,402.74041748046875,9323.486994995461,False,2
493,826,109.26222222222222,23.087777777777777,400.80596923828125,9352.465559550412,False,2
493,829,109.26305555555557,23.087777777777777,417.134765625,9382.639627740895,False,2
493,832,109.2638888888889,23.087777777777777,385.3658752441406,9412.183319516194,False,2
493,835,109.26472222222223,23.087777777777777,348.92718505859375,9442.413739787058,False,2
493,838,109.26555555555557,23.087777777777777,354.0958557128906,9474.273364461797,False,2
493,841,109.2663888888889,23.087777777777777,372.63775634765625,9507.103755198004,False,2
493,844,109.26722222222223,23.087777777777777,338.5628356933594,9539.424423050124,False,2
493,847,109.26805555555556,23.087777777777777,336.8892822265625,9573.105231287558,False,2
493,850,109.2688888888889,23.087777777777777,378.44091796875,9608.368781451558,False,2
493,853,109.26972222222223,23.087777777777777,387.15460205078125,9643.5679320745,False,2
493,856,109.27055555555556,23.087777777777777,382.96038818359375,9679.078607485204,False,2
493,859,109.2713888888889,23.087777777777777,384.1122741699219,9715.341161747083,False,2
493,862,109.27222222222223,23.087777777777777,360.0985107421875,9751.636823623332,False,2
493,865,109.27305555555556,23.087777777777777,335.776611328125,9788.59650366304,False,2
493,868,109.27388888888889,23.087777777777777,378.8058776855469,9827.573266804146,False,2
493,871,109.27472222222222,23.087777777777777,414.9683837890625,9867.134997818543,False,2
493,874,109.27555555555556,23.087777777777777,404.7727966308594,9906.096001355027,False,2
493,877,109.27638888888889,23.087777777777777,421.01470947265625,9946.340029648754,False,2
493,880,109.27722222222222,23.087777777777777,446.9336242675781,9987.464338216607,False,2
493,883,109.27805555555555,23.087777777777777,425.87249755859375,10027.801542438094,False,2
493,886,109.2788888888889,23.087777777777777,454.36962890625,10070.133434512964,False,2
493,889,109.27972222222223,23.087777777777777,486.20379638671875,10113.201265663878,False,2
493,892,109.28055555555557,23.087777777777777,506.5805969238281,10156.493528534003,False,2
493,895,109.2813888888889,23.087777777777777,485.90631103515625,10198.914457645413,False,2
493,898,109.28222222222223,23.087777777777777,541.4915466308594,10244.56187845898,False,2
493,901,109.28305555555556,23.087777777777777,560.787353515625,10289.495505389785,False,2
493,904,109.2838888888889,23.087777777777777,508.97100830078125,10332.245168900037,False,2
493,907,109.28472222222223,23.087777777777777,457.2234191894531,10375.782945467596,False,2
493,910,109.28555555555556,23.087777777777777,410.0089111328125,10420.209357085472,False,2
493,913,109.2863888888889,23.087777777777777,413.130615234375,10466.513134226254,False,2
493,916,109.28722222222223,23.087777777777777,379.2162170410156,10512.427256992909,False,2
493,919,109.28805555555556,23.087777777777777,374.327392578125,10559.524939497102,False,2
493,922,109.28888888888889,23.087777777777777,408.71435546875,10607.99754737565,False,2
493,925,109.28972222222222,23.087777777777777,420.822021484375,10656.45120146251,False,2
493,928,109.29055555555556,23.087777777777777,390.1380310058594,10704.326343547624,False,2
493,931,109.29138888888889,23.087777777777777,402.34320068359375,10753.684751297766,False,2
493,934,109.29222222222222,23.087777777777777,364.4706115722656,10802.386077604508,False,2
493,937,109.29305555555555,23.087777777777777,356.0256652832031,10852.198604703706,False,2
493,940,109.29388888888889,23.087777777777777,309.7160949707031,10901.831052179929,False,2
493,943,109.29472222222223,23.087777777777777,319.4527893066406,10952.836290140502,False,2
493,946,109.29555555555557,23.087777777777777,314.05657958984375,11004.037785870687,False,2
493,949,109.2963888888889,23.087777777777777,362.8963623046875,11056.587559439467,False,2
496,448,109.15722222222223,23.086944444444445,341.6121520996094,11509.2690654393,False,2
496,451,109.15805555555556,23.086944444444445,373.1641540527344,11454.000034409602,False,2
496,454,109.1588888888889,23.086944444444445,389.8422546386719,11398.864960210416,False,2
496,457,109.15972222222223,23.086944444444445,399.9279479980469,11343.98130526113,False,2
496,460,109.16055555555556,23.086944444444445,414.33404541015625,11289.58753178602,False,2
496,463,109.1613888888889,23.086944444444445,432.6195373535156,11235.69618111707,False,2
496,466,109.16222222222223,23.086944444444445,433.8282775878906,11181.777682074853,False,2
496,469,109.16305555555556,23.086944444444445,452.9080810546875,11128.729690398377,False,2
496,472,109.16388888888889,23.086944444444445,471.3848876953125,11076.101790134899,False,2
496,475,109.16472222222222,23.086944444444445,467.7274169921875,11023.250859742797,False,2
496,478,109.16555555555556,23.086944444444445,472.9316101074219,10971.070922215644,False,2
496,481,109.16638888888889,23.086944444444445,483.34814453125,10919.47148301928,False,2
496,484,109.16722222222222,23.086944444444445,513.8055419921875,10868.965170221376,False,2
